id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
775489564531018371,Apartamento santiago centro p16,473532897,Santiago,,Santiago,-33.4426102,-70.659205,Entire home/apt,47000,1,0,,,17,365,0,
775491532011614721,Studio 1120,489021382,Jeimmy,,Santiago,-33.4403299,-70.6567817,Entire home/apt,40000,1,1,2022-12-08,1,6,364,1,
775497049833974870,Great Spot!  Summer and Winter!,490375537,Maria Luisa,,La Florida,-33.52420848858624,-70.53080629577025,Entire home/apt,99999,5,0,,,1,297,0,
775505650182219340,Studio amplio 1609,489021382,Jeimmy,,Santiago,-33.4403299,-70.6567817,Entire home/apt,41143,1,2,2022-12-11,2,6,365,2,
775513760710691233,Hermoso Apartamento en santiago centro p14,473532897,Santiago,,Santiago,-33.4426102,-70.659205,Entire home/apt,47000,1,0,,,17,365,0,
775518836011898419,Apartamento studio santiago centro p13,473532897,Santiago,,Santiago,-33.4426102,-70.659205,Entire home/apt,37000,1,0,,,17,365,0,
775519730323661809,"Cómodo y lindo departamento, 2 dormitorios",490380781,Cristian,,Santiago,-33.44774,-70.64855,Entire home/apt,45000,2,0,,,1,78,0,
787044984374419266,Dos dormitorios céntricos/ Gran calidad/ Desayuno,1773384,Eduardo,,Santiago,-33.44702,-70.6433,Private room,24000,1,0,,,3,336,0,
787072395064360514,La pieza de la pequeña,466108797,Cesar,,Maipú,-33.48910079343,-70.73969911783935,Private room,16000,1,0,,,3,365,0,
787085205162066464,Pieza mediana cómoda,466108797,Cesar,,Maipú,-33.48911197811748,-70.73970314115286,Private room,16000,1,0,,,3,339,0,
787147745263932569,habitación en barrio Italia,110067779,Salvador,,Providencia,-33.44072,-70.62785,Private room,22400,1,0,,,1,364,0,
787161131390612264,Cómodo y céntrico departamento,484136269,Boris Carloff,,Providencia,-33.4353565,-70.62760469999999,Entire home/apt,45000,1,0,,,2,358,0,
787161998738350990,Vista panorámica a cordillera (1 o 2 personas),489127697,Blanca,,Las Condes,-33.40495,-70.58611,Entire home/apt,44000,3,0,,,2,342,0,
783268659315966062,Departamento providencia,375665832,Camila,,Providencia,-33.42743193262419,-70.60500059276819,Entire home/apt,25600,2,0,,,1,75,0,
783273502922519667,514- Dpto central metro U Chile,34438173,Nicolas,,Santiago,-33.44885,-70.64717,Entire home/apt,9000,30,0,,,9,73,0,
783373952947863831,Departamento céntrico,268655578,Felipe,,Santiago,-33.43417,-70.66652,Entire home/apt,36800,1,0,,,1,364,0,
783377235843754566,Pieza matrimonial baño privado Santiago Centro,92638778,Cristian,,Santiago,-33.4470628,-70.6453712,Private room,17143,1,0,,,7,3,0,
783416634854240575,Departamento en Santiago,491233309,Gilson,,Santiago,-33.4344032,-70.65888880000001,Entire home/apt,32143,1,1,2022-12-24,1,1,86,1,
783489830181826908,Depto metro Universidad Católica,241440087,Victor,,Santiago,-33.44175538910965,-70.63936673104763,Entire home/apt,50000,2,0,,,1,358,0,
783533289190663772,Dormitorio céntrico/Gran calidad/Con desayuno 1,1773384,Eduardo,,Santiago,-33.4477,-70.64293,Private room,15143,1,3,2022-12-27,3,3,344,3,
778988504191666725,amplio y comodo piso completo,317128052,Chunhua,,Las Condes,-33.4148826,-70.55245289999999,Private room,56000,1,0,,,1,365,0,
779018632819059480,Precioso departamento metro Santa Lucia,93034801,Danilo,,Santiago,-33.44428,-70.64381,Entire home/apt,30000,2,0,,,3,365,0,
783604468941301123,Pieza amoblada para estudiante (solo mujeres),491729435,Bernarda,,San Joaquín,-33.49302,-70.62191,Private room,16000,3,0,,,1,358,0,
783843596816895267,Habitación depto en La Cisterna,236490633,Leonardo,,La Cisterna,-33.54075,-70.67446,Private room,12222,1,0,,,1,365,0,
787170823074364367,Vista Bellas Artes (Departamento entero Santiago),67498888,Eduardo Jesús,,Santiago,-33.43757,-70.64403,Entire home/apt,49929,1,0,,,4,316,0,
787223817645161684,"Departamento Estudio, Vista Stgo",182402320,Gustavo,,Santiago,-33.43208250000001,-70.6591577,Entire home/apt,17592,2,0,,,2,358,0,
779029341459430004,"Pieza Individual, depto c/patio",42310006,Francisca,,Ñuñoa,-33.46896,-70.60051,Private room,20000,1,0,,,1,365,0,
787517275960744229,Metro Manquehue,193551693,Alejandra Paz,,Las Condes,-33.4173409,-70.5665011,Private room,19784,1,0,,,1,364,0,
787527703576994749,2d/1b en el corazón de Vitacura,92332735,Carla,,Vitacura,-33.3996691,-70.5988,Entire home/apt,80000,2,0,,,29,362,0,
783935976686930867,Full equipado mejor ubicación Las Condes,247705584,Cristian,,Las Condes,-33.41287,-70.58608,Entire home/apt,45714,2,0,,,1,356,0,
783942568566372725,Increíble para turistas’,394818048,Jose,,Las Condes,-33.39896,-70.5719,Entire home/apt,52800,7,0,,,3,349,0,
779073031497819128,Arriendo habitación a dama .,444148110,Sonia,,Macul,-33.47815,-70.59724,Private room,11756,1,0,,,1,364,0,
784054462162997030,"Providencia, Metro Los Leones",314465932,Verónica,,Providencia,-33.42367,-70.6092,Entire home/apt,51429,5,0,,,2,48,0,
784059637727980788,Excelente Dpto en ñuñoa,491797259,Francisco,,Ñuñoa,-33.4599975,-70.5982513,Entire home/apt,48000,1,0,,,1,336,0,
787649643106465599,Loft en Pedro de Valdivia Norte,30469955,Christophe,,Providencia,-33.4170585,-70.61468099999999,Entire home/apt,27833,7,0,,,1,272,0,
787684578028207883,Cómoda Habitación,433377605,Ivonne Elizabeth Ginger,,Providencia,-33.42984,-70.62801,Private room,24000,1,0,,,1,354,0,
787759710221663653,Excelente departamento,30700978,Benjamin,,Las Condes,-33.3705434,-70.5047858,Entire home/apt,56309,1,0,,,1,257,0,
787863628720039775,Arriendo habitación con baño incluido,492437464,Cristian Alejandro,,Santiago,-33.452099,-70.64986449999999,Private room,28000,3,0,,,1,365,0,
779105365798814365,Departamento en barrio Lastarria,260386629,Marcelo,,Santiago,-33.43743,-70.64383,Entire home/apt,35000,1,0,,,4,365,0,
787879388481315422,Galpón con amplia seguridad para alojar,442720484,Gerald,,Santiago,-33.47217,-70.65247,Private room,12742,1,0,,,1,365,0,
787886038555895323,A pasos de parque arauco,173388268,Mayron,,Las Condes,-33.40018,-70.57286,Private room,96165,1,0,,,2,364,0,
784243474263554609,Un departamento cerca de todo,261136587,Jeannete,,San Joaquín,-33.47083,-70.62525,Entire home/apt,29786,1,0,,,1,343,0,
784272335776348629,Cómodo y Bello Departamento,242572523,Alejandra,,Santiago,-33.45258404142869,-70.64245630055666,Entire home/apt,28000,3,0,,,2,171,0,
784288845486967598,"Departamento, Barrio Bellavista",491832661,Sergio,,Recoleta,-33.43258,-70.63941,Entire home/apt,32000,1,0,,,1,363,0,
784347141243119491,En Centro Histórico de Santiago al lado del Metro,327917788,Gabriela,,Santiago,-33.45682,-70.64366,Entire home/apt,60000,2,0,,,1,56,0,125046568
784623100959156289,Departamento céntrico 2d 2b,213733267,Danitza,,Santiago,-33.4341728,-70.6575785,Entire home/apt,33143,3,0,,,2,365,0,
779164086623085450,A Pasos del Metro Ecuador. Hermoso Apartamento,490974377,MVP Housing,,Estación Central,-33.4550141,-70.700608,Entire home/apt,29286,1,10,2022-12-27,10,1,342,10,
784698471082887961,Beautiful & Modern Apartment!,491583694,Alejandra,,Santiago,-33.4420606,-70.6694277,Entire home/apt,43031,1,3,2022-12-28,3,1,29,3,
784724997630142576,Paz Encanto quédate como en casa,121839043,Nicole,,Providencia,-33.43955,-70.59771,Entire home/apt,59098,3,0,,,1,70,0,
787933298218896450,Habitación + Casa compartida,130652707,Ana,,Ñuñoa,-33.46899820069913,-70.58644010489348,Private room,14400,1,0,,,2,334,0,
788353048722994207,Departamento acogedor,514936,Felipe,,Providencia,-33.4488638,-70.6314919,Entire home/apt,52000,2,0,,,1,347,0,
779196290087555209,Art and Botany House / 02,97376511,Mario,,Providencia,-33.43757,-70.61183,Private room,13993,1,0,,,3,355,0,
784766077244596001,Excelente apartamento,471291620,Kelly,,Vitacura,-33.3969312,-70.568752,Entire home/apt,56000,3,0,,,1,364,0,
779507113968308566,Casa Palmera Barrio Matta,20615944,Julio Andres,,Santiago,-33.45942310163334,-70.63977773068846,Private room,15000,1,1,2022-12-25,1,1,165,1,
784794341004566365,Habitación con baño privado,446480757,Javiera,,Providencia,-33.4443076,-70.6041587,Private room,20000,1,0,,,1,326,0,
784839867404228813,Excelente departamento céntrico,487475948,Loreto,,Santiago,-33.45045,-70.6508,Entire home/apt,31992,3,0,,,2,147,0,
784967325284195658,Precioso apartamento nuevo,156127304,Patricio,,Estación Central,-33.4504287,-70.69619329999999,Entire home/apt,26000,2,0,,,2,338,0,
788353906032407487,Lindo departamento Providencia!.,462023095,Pablo,,Providencia,-33.4291026,-70.62529719999999,Entire home/apt,24000,1,0,,,1,357,0,
788498711612765144,Lovely and modern apartment,55469433,Fe,,Vitacura,-33.39855,-70.58171,Entire home/apt,110000,1,0,,,1,358,0,
779512648683563082,"Espectacular Departamento en Las Condes, El Golf",246665866,Marcela,,Providencia,-33.41743,-70.6042,Entire home/apt,75000,2,2,2022-12-24,2,1,357,2,
788590084723040620,"impecable ,tranquilo,seguro ,linda vista,completo",492548395,Pilar,,Lo Barnechea,-33.3423245,-70.49991659999999,Entire home/apt,200000,1,0,,,1,364,0,
788631025386020641,Habitación en Las Condes,53585788,Ivan,,Las Condes,-33.42156,-70.57982,Private room,200000,2,0,,,1,121,0,
784969306067330299,Confortable y perfecta ubicación,491943051,Nicolas,,Providencia,-33.43193,-70.5992,Entire home/apt,57120,15,0,,,1,332,0,
779737761082166553,"Apartamento con jardín, piscina y estacionamiento",1339647,Cecilia,,Ñuñoa,-33.43788,-70.58381,Entire home/apt,44000,14,0,,,1,172,0,
788864341183814185,Acogedor depto,28166350,Erika,,Santiago,-33.43829,-70.65577,Entire home/apt,35000,2,0,,,2,15,0,
779742104938034949,Depto amoblado en la mejor ubicación.,290852024,José,,Providencia,-33.44668,-70.6322,Entire home/apt,35714,1,2,2022-12-22,2,1,86,2,
788937040619748092,Depto a pasos de CLC,93532805,César,,Las Condes,-33.38803,-70.54111,Entire home/apt,40466,4,0,,,3,347,0,
784977846737067928,¡Increíble vista y conectividad!,340973981,Maria Agustina,,Las Condes,-33.4116781,-70.5868698,Entire home/apt,61000,2,2,2022-12-26,2,1,176,2,
785007959997080226,Pieza de descanso,330062653,Reinhold,,Santiago,-33.45306,-70.67221,Private room,15429,10,0,,,1,35,0,
779743870185824831,Habitación tranquila en casa de familia,233114082,Julio,,Macul,-33.4761763,-70.5991262,Private room,15286,2,0,,,1,85,0,
785065662194179983,Hermosa Casa en Las Condes,236960514,Felipe,,Las Condes,-33.41428,-70.56963,Entire home/apt,120000,5,0,,,5,22,0,
788938531700279360,Centro cultural La Moneda 1 Hab,492589247,Claudio,,Santiago,-33.447695541714126,-70.65403405576944,Entire home/apt,35429,1,0,,,1,361,0,
788948355046130089,Lindo apartamento en Stgo Centro,169284258,Ness,,Santiago,-33.4480918,-70.6484007,Entire home/apt,25000,10,0,,,2,356,0,
788988769408275042,Hermoso dpto cercano a metro (h),85467241,Bernardo,,San Joaquín,-33.4878531,-70.61921629999999,Entire home/apt,42847,1,0,,,11,81,0,
779830064516861377,wonderful view in the center.,58247868,Patricio,,Santiago,-33.44393,-70.6441,Entire home/apt,40000,3,0,,,5,356,0,
779872667530879599,1308 depto a pasos mall Arauco,152758429,Paula,,Las Condes,-33.3990616,-70.5724619,Entire home/apt,67857,2,0,,,12,364,0,
779883211684021549,Amplia Habitación cama de 2 Pe,58244393,Alejandro Esteban,,Santiago,-33.4336268,-70.6530199,Private room,11074,2,0,,,1,319,0,
788997370712582181,Hermosa vista cercano metro (f2),85467241,Bernardo,,San Joaquín,-33.4878531,-70.61921629999999,Entire home/apt,39990,1,0,,,11,71,0,
785248866459783262,"Cerca del centro, lindo, acogedor y panorámico",122202590,Juan,,Santiago,-33.4532255,-70.6575886,Entire home/apt,40000,3,0,,,1,353,0,
780203796230612919,Central y Cómodo Departamento en Providencia,1105964,Daniela,,Providencia,-33.42784,-70.61965,Entire home/apt,42000,2,0,,,1,276,0,
785301896834359331,Depto. Excelente Ubicación,486157444,Carolina,,Recoleta,-33.41958609746031,-70.64397610723972,Entire home/apt,35000,1,0,,,1,310,0,
788997718608512149,Spacious apartment in the exclusive sector of Vitacura,176754999,Redibuk,,Vitacura,-33.40419,-70.59195,Entire home/apt,136870,1,0,,,1,61,0,
780295197624561860,(2P/1B) Depto en Las Condes,29809361,Ignacio,,Las Condes,-33.41975,-70.56984,Private room,65000,2,0,,,1,87,0,
789002605664563020,Home study,490383660,Ana Belen,,Estación Central,-33.45473,-70.70361,Entire home/apt,28000,1,0,,,1,365,0,
785383780807368365,ComodoDepartamento/a pasos de Parque Arauco,119347057,TudptoenChile,,Las Condes,-33.3990705,-70.57199709999999,Entire home/apt,73854,2,0,,,26,360,0,
780296110406841456,Pieza en departamento -  Ñuñoa,482849672,Seba,,Ñuñoa,-33.46377420751485,-70.59419134285278,Private room,15000,1,0,,,1,349,0,
789135834089487754,Excelente depto en Las Condes,62618865,Rocio,,Las Condes,-33.41283,-70.57782,Entire home/apt,68000,2,0,,,3,360,0,
780305998164439601,Se arrienda habitación tranquila en Providencia.,103084228,Lorena,,Providencia,-33.4412139,-70.61679970000002,Private room,20800,2,1,2022-12-18,1,1,340,1,
780338267600793068,Cómodo depto a pasos del metro!,68310125,Fernando,,Las Condes,-33.4085403,-70.5747858,Entire home/apt,56057,3,0,,,1,327,0,
789147035100645084,Hermoso departamento en Santiago,231974026,Jorge,,Santiago,-33.4360409,-70.6480873,Entire home/apt,35000,2,0,,,1,89,0,
785424728213963951,Departamento Amplio Amoblado.,163177007,Igor Andrés,,Huechuraba,-33.354301992136804,-70.6708062440157,Entire home/apt,52500,1,0,,,1,95,0,
780373262784706829,Dpto 406,479818773,Jose,,Providencia,-33.42299,-70.60849,Entire home/apt,65000,1,0,,,2,365,0,
785434173327882733,Espacioso Depto 2BR/2BA- Sector Parque Arauco,317472101,Andes STR,,Las Condes,-33.40023,-70.57122,Entire home/apt,80000,2,0,,,11,334,0,
780376711597760845,"Departamento, cómodo y tranquilo",476886207,Alexis,,San Miguel,-33.49337,-70.65041,Entire home/apt,24000,1,0,,,1,364,0,+56994858384
785438405258678499,Apart Las Condes Espaço inteiro,38768869,Lídia,,Las Condes,-33.41769,-70.60217,Entire home/apt,40571,2,1,2022-12-24,1,2,353,1,
785473469140211889,Acogedor estudio Providencia,260477580,Edgar David,,Providencia,-33.42773,-70.61762,Entire home/apt,43857,1,1,2022-12-22,1,8,341,1,
785514993374978602,Hermoso y cálido departamento,308173198,Paulina,,Santiago,-33.45037,-70.63763,Entire home/apt,28000,5,0,,,2,365,0,
785586328271983219,Depto. Barrio Parque Forestal,474838647,Manuel,,Santiago,-33.43773,-70.64531,Entire home/apt,45000,2,0,,,2,329,0,
789165247675040939,Departamento 2D 2B/Manuel Montt,414182618,Andrea,,Ñuñoa,-33.44862,-70.61332,Entire home/apt,60000,1,0,,,2,360,0,
789190908343515592,Apartamento 2 Dormitorio 2 Baños,327830601,Gloria,,Santiago,-33.4331849,-70.65956390000001,Entire home/apt,46800,1,0,,,4,360,0,
789198087155066171,Habitación privada en depa,325378709,Ester,,Santiago,-33.4543745,-70.66934669999999,Private room,11891,1,0,,,1,15,0,
780409035076027877,Depa luminoso y equipado 2D Providencia,307157774,Betsy,,Providencia,-33.42607,-70.60216,Entire home/apt,38514,5,0,,,2,169,0,
789689616531723423,Habitación Infante,162146692,Daniela,,Providencia,-33.4334809,-70.6235615,Private room,36000,1,0,,,3,364,0,
785587276864362791,Departamento acogedor con mural de fauna chilena,472988141,Soledad,,Santiago,-33.44241,-70.67256,Entire home/apt,36000,2,0,,,1,269,0,
780414266736635287,Alojamiento en Barrio Bellavista,281958012,Rodrigo,,Recoleta,-33.43243,-70.63649,Shared room,12000,1,0,,,1,87,0,
789702885497418229,Departamento providencia,463116179,Evelyn,,Providencia,-33.4299766,-70.6198354,Entire home/apt,36000,1,0,,,2,357,0,
780454760810286550,Cama King y Sofá Cama Las Condes,456656876,Alan,,Las Condes,-33.4166943,-70.6024772,Entire home/apt,400000,1,0,,,16,364,0,
789768770921780348,"Espacioso, piscina y céntrico",484047915,Jean,,Estación Central,-33.45508,-70.70227,Entire home/apt,37013,1,0,,,1,365,0,
789915464336434442,Chez Humbert- Standard Turistas y Profesionales,434013356,Humberto,,Maipú,-33.49004,-70.73622,Private room,14517,1,0,,,2,365,0,
789972506630465945,Luz natural y cerca de todo,126664224,Cristobal,,Santiago,-33.4489,-70.64577,Entire home/apt,37930,2,0,,,1,355,0,
785588048151147079,Departamento en Barrio Italia,325970186,Antonia,,Ñuñoa,-33.45145,-70.62499,Entire home/apt,36731,1,0,,,1,355,0,
780497211971801823,Depto en Providencia,491202753,Valeska,,Providencia,-33.43387,-70.62847,Entire home/apt,56000,3,0,,,1,89,0,1
780503830273475700,Departamento completo Vitacura,413987287,Constanza,,Vitacura,-33.399906,-70.5880782,Entire home/apt,176000,1,0,,,1,351,0,
785597228591694429,Arriendo Cómoda Casa Vitacura,177540957,Pablo,,Vitacura,-33.37482,-70.57787,Entire home/apt,198690,15,0,,,1,365,0,
789973244757319311,Apartamento en Las Condes,165419790,Macarena,,Las Condes,-33.42039,-70.57505,Private room,24000,1,0,,,1,359,0,
780524820914976290,Remodelado en Barrio Italia,731119,Omar,,Providencia,-33.43811,-70.62569,Entire home/apt,48000,1,0,,,1,365,0,
785609594603029456,Beautifull Depto in Providencia,36013238,Stefano,,Providencia,-33.42455761518909,-70.61616394668818,Entire home/apt,60243,2,0,,,1,365,0,
785642049164603172,Dormitorio matrimonial.,336818729,Nico,,Estación Central,-33.46580024387906,-70.72307478636503,Private room,21143,1,0,,,1,364,0,
780547232334424497,Departamento centro Santiago de Chile,432443557,Rosaura,,Santiago,-33.44487,-70.6494,Entire home/apt,52857,2,0,,,1,365,0,
785663168202126018,Apartamento bonita vista cerca metro sta lucia,454601415,Manuel,,Santiago,-33.44485,-70.64478,Entire home/apt,32914,2,0,,,15,358,0,
785669401683814983,Pleno Centro 2D 2B con estacionamiento Gratuito,488637801,Herbert,,Santiago,-33.440474,-70.6577179,Entire home/apt,68634,1,0,,,1,364,0,
785744240966776716,42 excelente dep a pasos mall,152758429,Paula,,Las Condes,-33.400928,-70.57357739999999,Entire home/apt,127143,2,0,,,12,333,0,
790039902615161664,"Arriendo pieza, (ñuñoa)",442957467,Carolina,,Ñuñoa,-33.4537257,-70.6181009,Private room,12000,3,0,,,1,176,0,
790064474416286584,habitación amoblada Providencia,74825651,Jose,,Providencia,-33.42584676937348,-70.61431892216206,Private room,14926,1,0,,,1,364,0,
790090754752246910,Lindo dpto centro Stgo 5 persona,334869293,Eduardo,,Santiago,-33.45561,-70.65283,Entire home/apt,48000,1,0,,,2,363,0,
790108221542336139,habitación privada para 2,412167216,Claudia,,Providencia,-33.44871,-70.63136,Private room,20136,1,0,,,3,365,0,
780568088680705439,Departamento Elegante y Confortable,491214423,Sofia,,Las Condes,-33.4296217,-70.5660479,Entire home/apt,96000,3,0,,,1,32,0,
790339437935721101,Cómodo dpto centro Santiago X 5P,334869293,Eduardo,,Santiago,-33.45474,-70.65309,Entire home/apt,60000,1,0,,,2,365,0,
790501471973347396,Habitación con baño privado y vista a naturaleza,492840994,Rosa,,Providencia,-33.4376964,-70.6298636,Private room,14000,3,0,,,1,360,0,
780583246098154893,"Habitacion Ñuñoa 3 cuadras Metro V. Freí
 Mujer",26751489,Claudia,,Ñuñoa,-33.45201,-70.58443,Private room,14400,1,0,,,5,331,0,
780592253103684967,Exquisito departamento amoblado,165047012,Ximena,,San Miguel,-33.49116,-70.64737,Entire home/apt,44000,2,0,,,1,358,0,
